Packet_Num,Time,Source,Destination,Protocol
"6713","1467.987751","192.168.3.102","192.168.20.2","SIP"
"6715","1468.007088","192.168.3.102","192.168.20.2","SIP"
"6719","1468.096063","192.168.3.102","192.168.20.2","SIP"
"6723","1468.09708","192.168.3.102","192.168.20.2","SIP"
"6725","1468.097143","192.168.3.102","192.168.20.2","SIP"
"6728","1468.097986","192.168.3.102","192.168.20.2","SIP"
"6730","1468.098028","192.168.3.102","192.168.20.2","SIP"
"6733","1468.106775","192.168.3.102","192.168.20.2","SIP"
"6737","1468.127079","192.168.3.102","192.168.20.2","SIP"
"6741","1468.127979","192.168.3.102","192.168.20.2","SIP"
"6743","1468.128814","192.168.3.102","192.168.20.2","SIP"
"6747","1468.191123","192.168.3.102","192.168.20.2","SIP"
"6748","1468.191165","192.168.3.102","192.168.20.2","SIP"
"6751","1468.191934","192.168.3.102","192.168.20.2","SIP"
"6754","1468.19272","192.168.3.102","192.168.20.2","SIP"
"6758","1468.227073","192.168.3.102","192.168.20.2","SIP"
"6762","1468.227969","192.168.3.102","192.168.20.2","SIP"
"6765","1468.228857","192.168.3.102","192.168.20.2","SIP"
"6766","1468.228902","192.168.3.102","192.168.20.2","SIP"
"6770","1468.25712","192.168.3.102","192.168.20.2","SIP"
"6773","1468.257711","192.168.3.102","192.168.20.2","SIP"
"6775","1468.276886","192.168.3.102","192.168.20.2","SIP"
"6779","1468.36609","192.168.3.102","192.168.20.2","SIP"
"6783","1468.366954","192.168.3.102","192.168.20.2","SIP"
"6785","1468.367001","192.168.3.102","192.168.20.2","SIP"
"6788","1468.367947","192.168.3.102","192.168.20.2","SIP"
"6790","1468.367998","192.168.3.102","192.168.20.2","SIP"
"6793","1468.376774","192.168.3.102","192.168.20.2","SIP"
"6797","1468.397022","192.168.3.102","192.168.20.2","SIP"
"6801","1468.397988","192.168.3.102","192.168.20.2","SIP"
"6803","1468.39874","192.168.3.102","192.168.20.2","SIP"
"6807","1468.46109","192.168.3.102","192.168.20.2","SIP"
"6808","1468.461125","192.168.3.102","192.168.20.2","SIP"
"6811","1468.462001","192.168.3.102","192.168.20.2","SIP"
"6814","1468.462793","192.168.3.102","192.168.20.2","SIP"
"6818","1468.497018","192.168.3.102","192.168.20.2","SIP"
"6822","1468.497991","192.168.3.102","192.168.20.2","SIP"
"6825","1468.498878","192.168.3.102","192.168.20.2","SIP"
"6826","1468.498916","192.168.3.102","192.168.20.2","SIP"
"6830","1468.52708","192.168.3.102","192.168.20.2","SIP"
"6833","1468.527737","192.168.3.102","192.168.20.2","SIP"
"6835","1468.546899","192.168.3.102","192.168.20.2","SIP"
"6839","1468.636062","192.168.3.102","192.168.20.2","SIP"
"6843","1468.637021","192.168.3.102","192.168.20.2","SIP"
"6845","1468.637066","192.168.3.102","192.168.20.2","SIP"
"6848","1468.637983","192.168.3.102","192.168.20.2","SIP"
"6850","1468.63807","192.168.3.102","192.168.20.2","SIP"
"6853","1468.647003","192.168.3.102","192.168.20.2","SIP"
"6857","1468.667007","192.168.3.102","192.168.20.2","SIP"
"6861","1468.667976","192.168.3.102","192.168.20.2","SIP"
"6863","1468.668705","192.168.3.102","192.168.20.2","SIP"
"6867","1468.731063","192.168.3.102","192.168.20.2","SIP"
"6868","1468.7311","192.168.3.102","192.168.20.2","SIP"
"6871","1468.732016","192.168.3.102","192.168.20.2","SIP"
"6874","1468.732872","192.168.3.102","192.168.20.2","SIP"
"6878","1468.767107","192.168.3.102","192.168.20.2","SIP"
"6882","1468.767965","192.168.3.102","192.168.20.2","SIP"
"6885","1468.768895","192.168.3.102","192.168.20.2","SIP"
"6886","1468.768927","192.168.3.102","192.168.20.2","SIP"
"6890","1468.797052","192.168.3.102","192.168.20.2","SIP"
"6893","1468.797703","192.168.3.102","192.168.20.2","SIP"
"6895","1468.816861","192.168.3.102","192.168.20.2","SIP"
"6899","1468.906094","192.168.3.102","192.168.20.2","SIP"
"6903","1468.907","192.168.3.102","192.168.20.2","SIP"
"6905","1468.907062","192.168.3.102","192.168.20.2","SIP"
"6908","1468.908097","192.168.3.102","192.168.20.2","SIP"
"6910","1468.908172","192.168.3.102","192.168.20.2","SIP"
"6913","1468.926965","192.168.3.102","192.168.20.2","SIP"
"6918","1469.016106","192.168.3.102","192.168.20.2","SIP"
"6921","1469.016909","192.168.3.102","192.168.20.2","SIP"
"6925","1469.017988","192.168.3.102","192.168.20.2","SIP"
"6926","1469.018032","192.168.3.102","192.168.20.2","SIP"
"6930","1469.018898","192.168.3.102","192.168.20.2","SIP"
"6931","1469.018932","192.168.3.102","192.168.20.2","SIP"
"6934","1469.019818","192.168.3.102","192.168.20.2","SIP"
"6938","1469.082165","192.168.3.102","192.168.20.2","SIP"
"6943","1469.082975","192.168.3.102","192.168.20.2","SIP"
"6946","1469.084081","192.168.3.102","192.168.20.2","SIP"
"6947","1469.084117","192.168.3.102","192.168.20.2","SIP"
"6950","1469.085033","192.168.3.102","192.168.20.2","SIP"
"6952","1469.085091","192.168.3.102","192.168.20.2","SIP"
"6956","1469.117141","192.168.3.102","192.168.20.2","SIP"
"6960","1469.118004","192.168.3.102","192.168.20.2","SIP"
"6964","1469.11889","192.168.3.102","192.168.20.2","SIP"
"6965","1469.118909","192.168.3.102","192.168.20.2","SIP"
"6968","1469.14705","192.168.3.102","192.168.20.2","SIP"
"6971","1469.147698","192.168.3.102","192.168.20.2","SIP"
"6974","1469.177149","192.168.3.102","192.168.20.2","SIP"
"6977","1469.177761","192.168.3.102","192.168.20.2","SIP"
"6979","1469.196861","192.168.3.102","192.168.20.2","SIP"
"6983","1469.286024","192.168.3.102","192.168.20.2","SIP"
"6987","1469.286941","192.168.3.102","192.168.20.2","SIP"
"6989","1469.286995","192.168.3.102","192.168.20.2","SIP"
"6992","1469.287935","192.168.3.102","192.168.20.2","SIP"
"6994","1469.287982","192.168.3.102","192.168.20.2","SIP"
"6999","1469.351129","192.168.3.102","192.168.20.2","SIP"
"7001","1469.351183","192.168.3.102","192.168.20.2","SIP"
"7005","1469.35207","192.168.3.102","192.168.20.2","SIP"
"7008","1469.35301","192.168.3.102","192.168.20.2","SIP"
"7009","1469.353049","192.168.3.102","192.168.20.2","SIP"
"7012","1469.353933","192.168.3.102","192.168.20.2","SIP"
"7016","1469.387129","192.168.3.102","192.168.20.2","SIP"
"7020","1469.38797","192.168.3.102","192.168.20.2","SIP"
"7023","1469.388908","192.168.3.102","192.168.20.2","SIP"
"7024","1469.388954","192.168.3.102","192.168.20.2","SIP"
"7028","1469.417115","192.168.3.102","192.168.20.2","SIP"
"7031","1469.417715","192.168.3.102","192.168.20.2","SIP"
"7034","1469.447011","192.168.3.102","192.168.20.2","SIP"
"7037","1469.447715","192.168.3.102","192.168.20.2","SIP"
"7039","1469.466891","192.168.3.102","192.168.20.2","SIP"
"7043","1469.556096","192.168.3.102","192.168.20.2","SIP"
"7047","1469.557007","192.168.3.102","192.168.20.2","SIP"
"7049","1469.55706","192.168.3.102","192.168.20.2","SIP"
"7052","1469.557998","192.168.3.102","192.168.20.2","SIP"
"7054","1469.55804","192.168.3.102","192.168.20.2","SIP"
"7059","1469.621109","192.168.3.102","192.168.20.2","SIP"
"7061","1469.621165","192.168.3.102","192.168.20.2","SIP"
"7065","1469.622058","192.168.3.102","192.168.20.2","SIP"
"7068","1469.622943","192.168.3.102","192.168.20.2","SIP"
"7069","1469.622978","192.168.3.102","192.168.20.2","SIP"
"7072","1469.623918","192.168.3.102","192.168.20.2","SIP"
"7076","1469.657083","192.168.3.102","192.168.20.2","SIP"
"7080","1469.658039","192.168.3.102","192.168.20.2","SIP"
"7083","1469.658882","192.168.3.102","192.168.20.2","SIP"
"7084","1469.658916","192.168.3.102","192.168.20.2","SIP"
"7088","1469.687043","192.168.3.102","192.168.20.2","SIP"
"7091","1469.687787","192.168.3.102","192.168.20.2","SIP"
"7094","1469.717157","192.168.3.102","192.168.20.2","SIP"
"7097","1469.717739","192.168.3.102","192.168.20.2","SIP"
"7099","1469.737007","192.168.3.102","192.168.20.2","SIP"
"7103","1469.826099","192.168.3.102","192.168.20.2","SIP"
"7107","1469.827105","192.168.3.102","192.168.20.2","SIP"
"7109","1469.827179","192.168.3.102","192.168.20.2","SIP"
"7112","1469.828032","192.168.3.102","192.168.20.2","SIP"
"7114","1469.828099","192.168.3.102","192.168.20.2","SIP"
"7117","1469.836905","192.168.3.102","192.168.20.2","SIP"
"7121","1469.85705","192.168.3.102","192.168.20.2","SIP"
"7125","1469.858039","192.168.3.102","192.168.20.2","SIP"
"7127","1469.858809","192.168.3.102","192.168.20.2","SIP"
"7131","1469.921082","192.168.3.102","192.168.20.2","SIP"
"7132","1469.921119","192.168.3.102","192.168.20.2","SIP"
"7135","1469.92193","192.168.3.102","192.168.20.2","SIP"
"7138","1469.922771","192.168.3.102","192.168.20.2","SIP"
"7142","1469.957103","192.168.3.102","192.168.20.2","SIP"
"7146","1469.958019","192.168.3.102","192.168.20.2","SIP"
"7149","1469.958855","192.168.3.102","192.168.20.2","SIP"
"7150","1469.958892","192.168.3.102","192.168.20.2","SIP"
"7154","1469.987181","192.168.3.102","192.168.20.2","SIP"
"7157","1469.987808","192.168.3.102","192.168.20.2","SIP"
"7159","1470.006992","192.168.3.102","192.168.20.2","SIP"
"7163","1470.096036","192.168.3.102","192.168.20.2","SIP"
"7167","1470.097013","192.168.3.102","192.168.20.2","SIP"
"7169","1470.097081","192.168.3.102","192.168.20.2","SIP"
"7172","1470.098069","192.168.3.102","192.168.20.2","SIP"
"7174","1470.098117","192.168.3.102","192.168.20.2","SIP"
"7177","1470.106871","192.168.3.102","192.168.20.2","SIP"
"7181","1470.127185","192.168.3.102","192.168.20.2","SIP"
"7185","1470.127983","192.168.3.102","192.168.20.2","SIP"
"7187","1470.128818","192.168.3.102","192.168.20.2","SIP"
"7191","1470.191128","192.168.3.102","192.168.20.2","SIP"
"7192","1470.191184","192.168.3.102","192.168.20.2","SIP"
"7195","1470.192038","192.168.3.102","192.168.20.2","SIP"
"7198","1470.192835","192.168.3.102","192.168.20.2","SIP"
"7205","1470.227959","192.168.3.102","192.168.20.2","SIP"
"7206","1470.227987","192.168.3.102","192.168.20.2","SIP"
"7209","1470.228937","192.168.3.102","192.168.20.2","SIP"
"7210","1470.228979","192.168.3.102","192.168.20.2","SIP"
"7214","1470.257199","192.168.3.102","192.168.20.2","SIP"
"7217","1470.257737","192.168.3.102","192.168.20.2","SIP"
"7219","1470.276978","192.168.3.102","192.168.20.2","SIP"
"7223","1470.36611","192.168.3.102","192.168.20.2","SIP"
"7227","1470.366987","192.168.3.102","192.168.20.2","SIP"
"7229","1470.36705","192.168.3.102","192.168.20.2","SIP"
"7232","1470.367969","192.168.3.102","192.168.20.2","SIP"
"7234","1470.368032","192.168.3.102","192.168.20.2","SIP"
"7237","1470.376893","192.168.3.102","192.168.20.2","SIP"
"7241","1470.397031","192.168.3.102","192.168.20.2","SIP"
"7245","1470.398053","192.168.3.102","192.168.20.2","SIP"
"7247","1470.398813","192.168.3.102","192.168.20.2","SIP"
"7251","1470.461111","192.168.3.102","192.168.20.2","SIP"
"7252","1470.461147","192.168.3.102","192.168.20.2","SIP"
"7255","1470.462013","192.168.3.102","192.168.20.2","SIP"
"7258","1470.462812","192.168.3.102","192.168.20.2","SIP"
"7262","1470.497041","192.168.3.102","192.168.20.2","SIP"
"7266","1470.498013","192.168.3.102","192.168.20.2","SIP"
"7269","1470.498918","192.168.3.102","192.168.20.2","SIP"
"7270","1470.498954","192.168.3.102","192.168.20.2","SIP"
"7274","1470.52712","192.168.3.102","192.168.20.2","SIP"
"7277","1470.527757","192.168.3.102","192.168.20.2","SIP"
"7279","1470.546803","192.168.3.102","192.168.20.2","SIP"
"7283","1470.636089","192.168.3.102","192.168.20.2","SIP"
"7287","1470.637049","192.168.3.102","192.168.20.2","SIP"
"7289","1470.637106","192.168.3.102","192.168.20.2","SIP"
"7292","1470.638041","192.168.3.102","192.168.20.2","SIP"
"7294","1470.638106","192.168.3.102","192.168.20.2","SIP"
"7297","1470.646857","192.168.3.102","192.168.20.2","SIP"
"7301","1470.667118","192.168.3.102","192.168.20.2","SIP"
"7305","1470.668005","192.168.3.102","192.168.20.2","SIP"
"7307","1470.668785","192.168.3.102","192.168.20.2","SIP"
"7311","1470.731087","192.168.3.102","192.168.20.2","SIP"
"7312","1470.731121","192.168.3.102","192.168.20.2","SIP"
"7315","1470.732037","192.168.3.102","192.168.20.2","SIP"
"7318","1470.732832","192.168.3.102","192.168.20.2","SIP"
"7322","1470.767129","192.168.3.102","192.168.20.2","SIP"
"7326","1470.767969","192.168.3.102","192.168.20.2","SIP"
"7329","1470.769025","192.168.3.102","192.168.20.2","SIP"
"7330","1470.769079","192.168.3.102","192.168.20.2","SIP"
"7334","1470.79718","192.168.3.102","192.168.20.2","SIP"
"7337","1470.797785","192.168.3.102","192.168.20.2","SIP"
"7339","1470.816962","192.168.3.102","192.168.20.2","SIP"
"7343","1470.906119","192.168.3.102","192.168.20.2","SIP"
"7347","1470.907014","192.168.3.102","192.168.20.2","SIP"
"7349","1470.907074","192.168.3.102","192.168.20.2","SIP"
"7352","1470.908004","192.168.3.102","192.168.20.2","SIP"
"7354","1470.908045","192.168.3.102","192.168.20.2","SIP"
"7357","1470.926921","192.168.3.102","192.168.20.2","SIP"
"7362","1471.016082","192.168.3.102","192.168.20.2","SIP"
"7365","1471.01704","192.168.3.102","192.168.20.2","SIP"
"7369","1471.017982","192.168.3.102","192.168.20.2","SIP"
"7370","1471.018036","192.168.3.102","192.168.20.2","SIP"
"7374","1471.018971","192.168.3.102","192.168.20.2","SIP"
"7375","1471.018998","192.168.3.102","192.168.20.2","SIP"
"7378","1471.019878","192.168.3.102","192.168.20.2","SIP"
"7382","1471.082134","192.168.3.102","192.168.20.2","SIP"
"7387","1471.082943","192.168.3.102","192.168.20.2","SIP"
"7390","1471.083925","192.168.3.102","192.168.20.2","SIP"
"7391","1471.083945","192.168.3.102","192.168.20.2","SIP"
"7394","1471.084887","192.168.3.102","192.168.20.2","SIP"
"7396","1471.084958","192.168.3.102","192.168.20.2","SIP"
"7400","1471.117114","192.168.3.102","192.168.20.2","SIP"
"7404","1471.117992","192.168.3.102","192.168.20.2","SIP"
"7407","1471.118963","192.168.3.102","192.168.20.2","SIP"
"7408","1471.118998","192.168.3.102","192.168.20.2","SIP"
"7412","1471.147182","192.168.3.102","192.168.20.2","SIP"
"7415","1471.147624","192.168.3.102","192.168.20.2","SIP"
"7418","1471.177064","192.168.3.102","192.168.20.2","SIP"
"7421","1471.177768","192.168.3.102","192.168.20.2","SIP"
"7423","1471.196879","192.168.3.102","192.168.20.2","SIP"
"7427","1471.286054","192.168.3.102","192.168.20.2","SIP"
"7431","1471.28696","192.168.3.102","192.168.20.2","SIP"
"7433","1471.28702","192.168.3.102","192.168.20.2","SIP"
"7436","1471.287899","192.168.3.102","192.168.20.2","SIP"
"7438","1471.287943","192.168.3.102","192.168.20.2","SIP"
"7443","1471.351165","192.168.3.102","192.168.20.2","SIP"
"7445","1471.351226","192.168.3.102","192.168.20.2","SIP"
"7449","1471.352265","192.168.3.102","192.168.20.2","SIP"
"7452","1471.353045","192.168.3.102","192.168.20.2","SIP"
"7453","1471.353094","192.168.3.102","192.168.20.2","SIP"
"7456","1471.354062","192.168.3.102","192.168.20.2","SIP"
"7460","1471.387092","192.168.3.102","192.168.20.2","SIP"
"7464","1471.388042","192.168.3.102","192.168.20.2","SIP"
"7467","1471.388882","192.168.3.102","192.168.20.2","SIP"
"7468","1471.388916","192.168.3.102","192.168.20.2","SIP"
"7472","1471.417106","192.168.3.102","192.168.20.2","SIP"
"7475","1471.417787","192.168.3.102","192.168.20.2","SIP"
"7478","1471.447052","192.168.3.102","192.168.20.2","SIP"
"7481","1471.447693","192.168.3.102","192.168.20.2","SIP"
"7483","1471.466838","192.168.3.102","192.168.20.2","SIP"
"7487","1471.556119","192.168.3.102","192.168.20.2","SIP"
"7491","1471.556987","192.168.3.102","192.168.20.2","SIP"
"7493","1471.557032","192.168.3.102","192.168.20.2","SIP"
"7496","1471.557931","192.168.3.102","192.168.20.2","SIP"
"7498","1471.558","192.168.3.102","192.168.20.2","SIP"
"7503","1471.621183","192.168.3.102","192.168.20.2","SIP"
"7505","1471.621232","192.168.3.102","192.168.20.2","SIP"
"7509","1471.622082","192.168.3.102","192.168.20.2","SIP"
"7512","1471.623111","192.168.3.102","192.168.20.2","SIP"
"7513","1471.623158","192.168.3.102","192.168.20.2","SIP"
"7516","1471.624023","192.168.3.102","192.168.20.2","SIP"
"7520","1471.657108","192.168.3.102","192.168.20.2","SIP"
"7524","1471.657977","192.168.3.102","192.168.20.2","SIP"
"7527","1471.658853","192.168.3.102","192.168.20.2","SIP"
"7528","1471.658888","192.168.3.102","192.168.20.2","SIP"
"7532","1471.687012","192.168.3.102","192.168.20.2","SIP"
"7535","1471.687762","192.168.3.102","192.168.20.2","SIP"
"7538","1471.717114","192.168.3.102","192.168.20.2","SIP"
"7541","1471.717712","192.168.3.102","192.168.20.2","SIP"
"7543","1471.73688","192.168.3.102","192.168.20.2","SIP"
"7547","1471.826094","192.168.3.102","192.168.20.2","SIP"
"7551","1471.827007","192.168.3.102","192.168.20.2","SIP"
"7553","1471.827053","192.168.3.102","192.168.20.2","SIP"
"7556","1471.827927","192.168.3.102","192.168.20.2","SIP"
"7558","1471.827976","192.168.3.102","192.168.20.2","SIP"
"7561","1471.836864","192.168.3.102","192.168.20.2","SIP"
"7565","1471.857076","192.168.3.102","192.168.20.2","SIP"
"7569","1471.857964","192.168.3.102","192.168.20.2","SIP"
"7571","1471.858785","192.168.3.102","192.168.20.2","SIP"
"7575","1471.921044","192.168.3.102","192.168.20.2","SIP"
"7576","1471.921082","192.168.3.102","192.168.20.2","SIP"
"7579","1471.922045","192.168.3.102","192.168.20.2","SIP"
"7582","1471.922796","192.168.3.102","192.168.20.2","SIP"
"7586","1471.957123","192.168.3.102","192.168.20.2","SIP"
"7590","1471.958049","192.168.3.102","192.168.20.2","SIP"
"7593","1471.958933","192.168.3.102","192.168.20.2","SIP"
"7594","1471.958974","192.168.3.102","192.168.20.2","SIP"
"7598","1471.987085","192.168.3.102","192.168.20.2","SIP"
"7601","1471.98783","192.168.3.102","192.168.20.2","SIP"
"7603","1472.006894","192.168.3.102","192.168.20.2","SIP"
"7607","1472.096015","192.168.3.102","192.168.20.2","SIP"
"7611","1472.097086","192.168.3.102","192.168.20.2","SIP"
"7613","1472.097141","192.168.3.102","192.168.20.2","SIP"
"7616","1472.098015","192.168.3.102","192.168.20.2","SIP"
"7618","1472.098113","192.168.3.102","192.168.20.2","SIP"
"7621","1472.106836","192.168.3.102","192.168.20.2","SIP"
"7625","1472.127053","192.168.3.102","192.168.20.2","SIP"
"7629","1472.127919","192.168.3.102","192.168.20.2","SIP"
"7631","1472.128755","192.168.3.102","192.168.20.2","SIP"
"7635","1472.191107","192.168.3.102","192.168.20.2","SIP"
"7636","1472.191142","192.168.3.102","192.168.20.2","SIP"
"7639","1472.192064","192.168.3.102","192.168.20.2","SIP"
"7642","1472.192864","192.168.3.102","192.168.20.2","SIP"
"7646","1472.227101","192.168.3.102","192.168.20.2","SIP"
"7650","1472.227963","192.168.3.102","192.168.20.2","SIP"
"7653","1472.228896","192.168.3.102","192.168.20.2","SIP"
