Packet_Num,Time,Source,Destination,Protocol,Length
"3268","43.688591","192.168.3.101","192.168.20.2","UDP","1200"
"3269","43.693704","192.168.3.101","192.168.20.2","UDP","1200"
"3270","43.698826","192.168.3.101","192.168.20.2","UDP","1200"
"3271","43.698857","192.168.3.101","192.168.20.2","UDP","1200"
"3272","43.703862","192.168.3.101","192.168.20.2","UDP","1200"
"3273","43.704011","192.168.20.4","192.168.3.103","TCP","66"
"3274","43.709009","192.168.3.101","192.168.20.2","UDP","1200"
"3275","43.712183","192.168.20.4","192.168.3.103","HTTP","168"
"3276","43.712308","192.168.3.103","192.168.20.4","TCP","66"
"3277","43.712366","192.168.3.103","192.168.20.4","TCP","304"
"3278","43.712414","192.168.3.103","192.168.20.4","HTTP","681"
"3279","43.71412","192.168.3.101","192.168.20.2","UDP","1200"
"3280","43.71415","192.168.3.101","192.168.20.2","UDP","1200"
"3282","43.719262","192.168.3.101","192.168.20.2","UDP","1200"
"3285","43.724279","192.168.3.101","192.168.20.2","UDP","1200"
"3286","43.72431","192.168.3.101","192.168.20.2","UDP","1200"
"3287","43.729404","192.168.3.101","192.168.20.2","UDP","1200"
"3288","43.730106","192.168.20.2","192.168.3.101","UDP","96"
"3290","43.734009","192.168.20.4","192.168.3.103","TCP","66"
"3291","43.734423","192.168.3.101","192.168.20.2","UDP","1200"
"3292","43.734453","192.168.3.101","192.168.20.2","UDP","1200"
"3293","43.739503","192.168.3.101","192.168.20.2","UDP","1200"
"3295","43.741509","192.168.3.102","192.168.20.3","SIP","356"
"3297","43.742042","192.168.20.4","192.168.3.103","TCP","66"
"3298","43.744578","192.168.3.101","192.168.20.2","UDP","1193"
"3299","43.744603","192.168.3.101","192.168.20.2","UDP","1193"
"3300","43.749719","192.168.3.101","192.168.20.2","UDP","1194"
"3301","43.750042","192.168.20.4","192.168.3.103","TCP","66"
"3302","43.750223","192.168.3.103","192.168.20.4","TCP","66"
"3303","43.754764","192.168.3.101","192.168.20.2","UDP","1194"
"3304","43.759819","192.168.3.101","192.168.20.2","UDP","1194"
"3305","43.759849","192.168.3.101","192.168.20.2","UDP","1194"
"3306","43.760029","192.168.20.2","192.168.3.101","UDP","96"
"3309","43.765028","192.168.3.101","192.168.20.2","UDP","1194"
"3310","43.770012","192.168.3.101","192.168.20.2","UDP","1194"
"3311","43.770042","192.168.3.101","192.168.20.2","UDP","1194"
"3312","43.77129","192.168.20.3","192.168.3.102","SIP","406"
"3313","43.771309","192.168.20.3","192.168.3.102","SIP","406"
"3314","43.771607","192.168.3.102","192.168.20.3","SIP","348"
"3315","43.774057","192.168.20.4","192.168.3.103","TCP","66"
"3316","43.775114","192.168.3.101","192.168.20.2","UDP","1194"
"3317","43.780184","192.168.3.101","192.168.20.2","UDP","1194"
"3318","43.78022","192.168.3.101","192.168.20.2","UDP","1194"
"3319","43.785327","192.168.3.101","192.168.20.2","UDP","1194"
"3320","43.790472","192.168.3.101","192.168.20.2","UDP","1194"
"3321","43.790502","192.168.3.101","192.168.20.2","UDP","1194"
"3322","43.795531","192.168.3.101","192.168.20.2","UDP","1194"
"3324","43.800609","192.168.3.101","192.168.20.2","UDP","1194"
"3325","43.800639","192.168.3.101","192.168.20.2","UDP","1194"
"3326","43.805773","192.168.3.101","192.168.20.2","UDP","1194"
"3327","43.810108","192.168.20.2","192.168.3.101","UDP","92"
"3329","43.810811","192.168.3.101","192.168.20.2","UDP","1194"
"3330","43.810842","192.168.3.101","192.168.20.2","UDP","1194"
"3331","43.815847","192.168.3.101","192.168.20.2","UDP","1194"
"3332","43.818032","192.168.3.101","192.168.20.2","UDP","112"
"3333","43.820972","192.168.3.101","192.168.20.2","UDP","1194"
"3334","43.826061","192.168.3.101","192.168.20.2","UDP","1194"
"3335","43.826092","192.168.3.101","192.168.20.2","UDP","1194"
"3336","43.831153","192.168.3.101","192.168.20.2","UDP","1174"
"3338","43.8334","192.168.3.102","192.168.20.3","SIP","356"
"3340","43.836247","192.168.3.101","192.168.20.2","UDP","1174"
"3341","43.836278","192.168.3.101","192.168.20.2","UDP","1174"
"3342","43.841411","192.168.3.101","192.168.20.2","UDP","1174"
"3343","43.846482","192.168.3.101","192.168.20.2","UDP","1174"
"3344","43.846521","192.168.3.101","192.168.20.2","UDP","1174"
"3345","43.851529","192.168.3.101","192.168.20.2","UDP","1174"
"3346","43.852081","192.168.20.4","192.168.3.103","TCP","74"
"3347","43.85223","192.168.3.103","192.168.20.4","TCP","74"
"3348","43.856584","192.168.3.101","192.168.20.2","UDP","1174"
"3349","43.856605","192.168.3.101","192.168.20.2","UDP","1174"
"3350","43.860073","192.168.20.2","192.168.3.101","UDP","96"
"3353","43.861224","192.168.20.3","192.168.3.102","SIP","406"
"3354","43.86124","192.168.20.3","192.168.3.102","SIP","406"
"3355","43.86152","192.168.3.102","192.168.20.3","SIP","348"
"3356","43.861672","192.168.3.101","192.168.20.2","UDP","1174"
"3357","43.8668","192.168.3.101","192.168.20.2","UDP","1174"
"3358","43.866831","192.168.3.101","192.168.20.2","UDP","1174"
"3359","43.871905","192.168.3.101","192.168.20.2","UDP","1174"
"3360","43.874051","192.168.20.4","192.168.3.103","TCP","66"
"3361","43.877007","192.168.3.101","192.168.20.2","UDP","1174"
"3362","43.877037","192.168.3.101","192.168.20.2","UDP","1174"
"3363","43.882066","192.168.3.101","192.168.20.2","UDP","1174"
"3364","43.88211","192.168.20.4","192.168.3.103","HTTP","168"
"3365","43.882272","192.168.3.103","192.168.20.4","TCP","66"
"3366","43.882338","192.168.3.103","192.168.20.4","TCP","304"
"3367","43.88238","192.168.3.103","192.168.20.4","HTTP","681"
"3368","43.887177","192.168.3.101","192.168.20.2","UDP","1174"
"3369","43.887208","192.168.3.101","192.168.20.2","UDP","1174"
"3370","43.892256","192.168.3.101","192.168.20.2","UDP","1174"
"3371","43.897355","192.168.3.101","192.168.20.2","UDP","1174"
"3372","43.897385","192.168.3.101","192.168.20.2","UDP","1174"
"3373","43.902449","192.168.3.101","192.168.20.2","UDP","1174"
"3374","43.904028","192.168.20.4","192.168.3.103","TCP","66"
"3375","43.907536","192.168.3.101","192.168.20.2","UDP","1174"
"3376","43.907566","192.168.3.101","192.168.20.2","UDP","1174"
"3377","43.910107","192.168.20.2","192.168.3.101","UDP","92"
"3379","43.912087","192.168.20.4","192.168.3.103","TCP","66"
"3380","43.912106","192.168.20.4","192.168.3.103","TCP","66"
"3381","43.912322","192.168.3.103","192.168.20.4","TCP","66"
"3382","43.91262","192.168.3.101","192.168.20.2","UDP","1174"
"3383","43.917693","192.168.3.101","192.168.20.2","UDP","1174"
"3384","43.917724","192.168.3.101","192.168.20.2","UDP","1175"
"3385","43.934094","192.168.20.4","192.168.3.103","TCP","66"
"3387","43.941601","192.168.3.102","192.168.20.3","SIP","356"
"3389","43.953205","192.168.3.101","192.168.20.2","UDP","1161"
"3390","43.953235","192.168.3.101","192.168.20.2","UDP","1161"
"3391","43.958249","192.168.3.101","192.168.20.2","UDP","1161"
"3392","43.95828","192.168.3.101","192.168.20.2","UDP","1161"
"3393","43.960091","192.168.20.2","192.168.3.101","UDP","92"
"3396","43.963359","192.168.3.101","192.168.20.2","UDP","1161"
"3397","43.968434","192.168.3.101","192.168.20.2","UDP","1161"
"3398","43.968464","192.168.3.101","192.168.20.2","UDP","1161"
"3400","43.971323","192.168.20.3","192.168.3.102","SIP","406"
"3401","43.971342","192.168.20.3","192.168.3.102","SIP","406"
"3402","43.971629","192.168.3.102","192.168.20.3","SIP","348"
"3403","43.973535","192.168.3.101","192.168.20.2","UDP","1161"
"3404","43.978618","192.168.3.101","192.168.20.2","UDP","1161"
"3405","43.978649","192.168.3.101","192.168.20.2","UDP","1161"
"3406","43.98371","192.168.3.101","192.168.20.2","UDP","1161"
"3407","43.988834","192.168.3.101","192.168.20.2","UDP","1161"
"3408","43.988864","192.168.3.101","192.168.20.2","UDP","1161"
"3409","43.993865","192.168.3.101","192.168.20.2","UDP","1161"
"3410","43.998958","192.168.3.101","192.168.20.2","UDP","1161"
"3411","43.998988","192.168.3.101","192.168.20.2","UDP","1161"
"3412","44.004048","192.168.3.101","192.168.20.2","UDP","1161"
"3413","44.007096","192.168.3.101","192.168.20.2","UDP","112"
"3414","44.009113","192.168.3.101","192.168.20.2","UDP","1161"
"3415","44.009144","192.168.3.101","192.168.20.2","UDP","1161"
"3416","44.010072","192.168.20.2","192.168.3.101","UDP","88"
"3418","44.014259","192.168.3.101","192.168.20.2","UDP","1161"
"3419","44.019329","192.168.3.101","192.168.20.2","UDP","1161"
"3420","44.01936","192.168.3.101","192.168.20.2","UDP","1161"
"3421","44.02204","192.168.20.4","192.168.3.103","TCP","74"
"3422","44.02224","192.168.3.103","192.168.20.4","TCP","74"
"3423","44.024465","192.168.3.101","192.168.20.2","UDP","1162"
"3424","44.029584","192.168.3.101","192.168.20.2","UDP","1162"
"3425","44.029614","192.168.3.101","192.168.20.2","UDP","1162"
"3427","44.033439","192.168.3.102","192.168.20.3","SIP","356"
"3429","44.03466","192.168.3.101","192.168.20.2","UDP","1162"
"3430","44.039684","192.168.3.101","192.168.20.2","UDP","1162"
"3431","44.039707","192.168.3.101","192.168.20.2","UDP","1162"
"3432","44.044105","192.168.20.4","192.168.3.103","TCP","66"
"3433","44.044808","192.168.3.101","192.168.20.2","UDP","1172"
"3434","44.049924","192.168.3.101","192.168.20.2","UDP","1172"
"3435","44.049955","192.168.3.101","192.168.20.2","UDP","1172"
"3436","44.052107","192.168.20.4","192.168.3.103","HTTP","168"
"3437","44.052243","192.168.3.103","192.168.20.4","TCP","66"
"3438","44.052386","192.168.3.103","192.168.20.4","TCP","304"
"3439","44.052409","192.168.3.103","192.168.20.4","HTTP","681"
"3440","44.054958","192.168.3.101","192.168.20.2","UDP","1172"
"3441","44.060057","192.168.3.101","192.168.20.2","UDP","1172"
"3442","44.060109","192.168.3.101","192.168.20.2","UDP","1173"
"3443","44.060157","192.168.20.2","192.168.3.101","UDP","96"
"3446","44.061254","192.168.20.3","192.168.3.102","SIP","406"
"3447","44.061274","192.168.20.3","192.168.3.102","SIP","406"
"3448","44.061546","192.168.3.102","192.168.20.3","SIP","348"
"3449","44.065381","192.168.3.101","192.168.20.2","UDP","1173"
"3450","44.07037","192.168.3.101","192.168.20.2","UDP","1173"
"3451","44.07038","192.168.3.101","192.168.20.2","UDP","1173"
"3452","44.074167","192.168.20.4","192.168.3.103","TCP","66"
"3453","44.075509","192.168.3.101","192.168.20.2","UDP","1173"
"3454","44.080603","192.168.3.101","192.168.20.2","UDP","1173"
"3455","44.080628","192.168.3.101","192.168.20.2","UDP","1173"
"3456","44.082083","192.168.20.4","192.168.3.103","TCP","66"
"3457","44.085758","192.168.3.101","192.168.20.2","UDP","1173"
"3458","44.090149","192.168.20.4","192.168.3.103","TCP","66"
"3459","44.090392","192.168.3.103","192.168.20.4","TCP","66"
"3460","44.090898","192.168.3.101","192.168.20.2","UDP","1173"
"3461","44.090927","192.168.3.101","192.168.20.2","UDP","1173"
"3462","44.095945","192.168.3.101","192.168.20.2","UDP","1173"
"3463","44.096039","192.168.3.101","192.168.20.2","UDP","1173"
"3464","44.101098","192.168.3.101","192.168.20.2","UDP","1173"
"3465","44.106241","192.168.3.101","192.168.20.2","UDP","1173"
"3466","44.106271","192.168.3.101","192.168.20.2","UDP","1173"
"3468","44.110135","192.168.20.2","192.168.3.101","UDP","96"
"3469","44.111303","192.168.3.101","192.168.20.2","UDP","1145"
"3470","44.1141","192.168.20.4","192.168.3.103","TCP","66"
"3471","44.116472","192.168.3.101","192.168.20.2","UDP","1145"
"3472","44.116488","192.168.3.101","192.168.20.2","UDP","1145"
"3473","44.121608","192.168.3.101","192.168.20.2","UDP","1145"
"3474","44.126706","192.168.3.101","192.168.20.2","UDP","1145"
"3475","44.126727","192.168.3.101","192.168.20.2","UDP","1145"
"3476","44.131818","192.168.3.101","192.168.20.2","UDP","1145"
"3477","44.136877","192.168.3.101","192.168.20.2","UDP","1145"
"3478","44.1369","192.168.3.101","192.168.20.2","UDP","1145"
"3480","44.141564","192.168.3.102","192.168.20.3","SIP","356"
"3482","44.142012","192.168.3.101","192.168.20.2","UDP","1145"
"3485","44.14713","192.168.3.101","192.168.20.2","UDP","1145"
"3486","44.147156","192.168.3.101","192.168.20.2","UDP","1145"
"3487","44.149178","192.168.3.101","192.168.20.2","UDP","112"
"3488","44.152235","192.168.3.101","192.168.20.2","UDP","1146"
"3489","44.152265","192.168.3.101","192.168.20.2","UDP","1146"
"3490","44.157296","192.168.3.101","192.168.20.2","UDP","1146"
"3491","44.162392","192.168.3.101","192.168.20.2","UDP","1146"
"3492","44.162418","192.168.3.101","192.168.20.2","UDP","1167"
"3493","44.167533","192.168.3.101","192.168.20.2","UDP","1167"
"3494","44.171278","192.168.20.3","192.168.3.102","SIP","406"
"3495","44.171289","192.168.20.3","192.168.3.102","SIP","406"
"3496","44.171578","192.168.3.102","192.168.20.3","SIP","348"
"3497","44.172577","192.168.3.101","192.168.20.2","UDP","1167"
"3498","44.172588","192.168.3.101","192.168.20.2","UDP","1167"
"3499","44.177778","192.168.3.101","192.168.20.2","UDP","1167"
"3500","44.182964","192.168.3.101","192.168.20.2","UDP","1167"
"3501","44.182978","192.168.3.101","192.168.20.2","UDP","1168"
"3502","44.18799","192.168.3.101","192.168.20.2","UDP","1168"
"3503","44.193105","192.168.3.101","192.168.20.2","UDP","1168"
"3504","44.193121","192.168.3.101","192.168.20.2","UDP","1168"
"3505","44.198225","192.168.3.101","192.168.20.2","UDP","1168"
"3506","44.198249","192.168.3.101","192.168.20.2","UDP","1168"
"3507","44.199027","192.168.20.2","192.168.3.101","UDP","96"
"3508","44.203339","192.168.3.101","192.168.20.2","UDP","1168"
"3509","44.208333","192.168.3.101","192.168.20.2","UDP","1168"
"3510","44.208354","192.168.3.101","192.168.20.2","UDP","1168"
"3512","44.233579","192.168.3.102","192.168.20.3","SIP","356"
"3515","44.242131","192.168.20.2","192.168.3.101","UDP","96"
"3516","44.259039","192.168.3.101","192.168.20.2","UDP","1177"
"3517","44.259063","192.168.3.101","192.168.20.2","UDP","1178"
"3518","44.264183","192.168.3.101","192.168.20.2","UDP","1178"
"3519","44.264203","192.168.3.101","192.168.20.2","UDP","1178"
"3520","44.268358","192.168.20.3","192.168.3.102","SIP","406"
"3521","44.268374","192.168.20.3","192.168.3.102","SIP","406"
"3522","44.268611","192.168.3.102","192.168.20.3","SIP","348"
"3523","44.269334","192.168.3.101","192.168.20.2","UDP","1178"
"3524","44.274441","192.168.3.101","192.168.20.2","UDP","1178"
"3525","44.274466","192.168.3.101","192.168.20.2","UDP","1178"
"3526","44.279536","192.168.3.101","192.168.20.2","UDP","1178"
"3527","44.284627","192.168.3.101","192.168.20.2","UDP","1178"
"3528","44.284653","192.168.3.101","192.168.20.2","UDP","1178"
"3529","44.289773","192.168.3.101","192.168.20.2","UDP","1178"
"3530","44.29496","192.168.3.101","192.168.20.2","UDP","1178"
"3532","44.295004","192.168.3.101","192.168.20.2","UDP","1178"
"3535","44.300001","192.168.3.101","192.168.20.2","UDP","1178"
"3536","44.30419","192.168.20.2","192.168.3.101","UDP","88"
"3538","44.30422","192.168.20.2","192.168.3.101","UDP","88"
"3539","44.305036","192.168.3.101","192.168.20.2","UDP","1178"
"3540","44.305067","192.168.3.101","192.168.20.2","UDP","1178"
"3541","44.31018","192.168.3.101","192.168.20.2","UDP","1178"
"3542","44.311188","192.168.3.101","192.168.20.2","UDP","112"
"3543","44.315219","192.168.3.101","192.168.20.2","UDP","1178"
"3544","44.31525","192.168.3.101","192.168.20.2","UDP","1178"
"3545","44.320373","192.168.3.101","192.168.20.2","UDP","1178"
"3546","44.325504","192.168.3.101","192.168.20.2","UDP","1178"
"3547","44.325537","192.168.3.101","192.168.20.2","UDP","1178"
"3548","44.330611","192.168.3.101","192.168.20.2","UDP","1178"
"3549","44.335686","192.168.3.101","192.168.20.2","UDP","1178"
"3550","44.335717","192.168.3.101","192.168.20.2","UDP","1178"
"3553","44.340784","192.168.3.101","192.168.20.2","UDP","1178"
"3554","44.340815","192.168.3.101","192.168.20.2","UDP","1178"
"3556","44.341582","192.168.3.102","192.168.20.3","SIP","356"
"3558","44.345874","192.168.3.101","192.168.20.2","UDP","1178"
"3559","44.350947","192.168.3.101","192.168.20.2","UDP","1178"
"3560","44.35097","192.168.3.101","192.168.20.2","UDP","1178"
"3561","44.356055","192.168.3.101","192.168.20.2","UDP","1178"
"3562","44.361146","192.168.3.101","192.168.20.2","UDP","1178"
"3563","44.362093","192.168.3.101","192.168.20.2","UDP","1178"
"3564","44.366286","192.168.3.101","192.168.20.2","UDP","1178"
"3565","44.368077","192.168.20.2","192.168.3.101","UDP","96"
"3566","44.37129","192.168.3.101","192.168.20.2","UDP","1178"
"3567","44.37131","192.168.3.101","192.168.20.2","UDP","1178"
"3568","44.371352","192.168.20.3","192.168.3.102","SIP","406"
"3569","44.371369","192.168.20.3","192.168.3.102","SIP","406"
"3570","44.371633","192.168.3.102","192.168.20.3","SIP","348"
"3571","44.376447","192.168.3.101","192.168.20.2","UDP","1178"
"3572","44.381537","192.168.3.101","192.168.20.2","UDP","1178"
"3573","44.381567","192.168.3.101","192.168.20.2","UDP","1178"
"3574","44.38656","192.168.3.101","192.168.20.2","UDP","1178"
"3575","44.391643","192.168.3.101","192.168.20.2","UDP","1103"
"3576","44.391674","192.168.3.101","192.168.20.2","UDP","1103"
"3577","44.396735","192.168.3.101","192.168.20.2","UDP","1103"
"3578","44.396766","192.168.3.101","192.168.20.2","UDP","1103"
"3580","44.400175","192.168.20.2","192.168.3.101","UDP","96"
"3581","44.40186","192.168.3.101","192.168.20.2","UDP","1103"
"3582","44.406918","192.168.3.101","192.168.20.2","UDP","1104"
"3583","44.406948","192.168.3.101","192.168.20.2","UDP","1104"
"3584","44.41201","192.168.3.101","192.168.20.2","UDP","1198"
"3585","44.412041","192.168.3.101","192.168.20.2","UDP","1198"
"3586","44.417103","192.168.3.101","192.168.20.2","UDP","1198"
"3587","44.422215","192.168.3.101","192.168.20.2","UDP","1198"
"3588","44.422246","192.168.3.101","192.168.20.2","UDP","1198"
"3589","44.427288","192.168.3.101","192.168.20.2","UDP","1198"
"3590","44.432404","192.168.3.101","192.168.20.2","UDP","1198"
"3591","44.432428","192.168.3.101","192.168.20.2","UDP","1198"
